country,country_code,report_year,top_1_share_pretax,next_9_share_pretax,middle_40_share_pretax,poorest_50_share_pretax,top_10_share_pretax
Taiwan,TWN,2003,23.67,26.06,39.73,10.53,49.73
Taiwan,TWN,2004,20.2,35.8,34.7,9.3,56
Taiwan,TWN,2005,19.12,29.390001,41.23,10.26,48.510001
Taiwan,TWN,2006,18.55,28.560001,42.699997,10.2,47.110001
Taiwan,TWN,2007,21.52,28.14,40.63,9.71,49.66
Taiwan,TWN,2008,17.4,29.820002,42.44,10.34,47.220002
Taiwan,TWN,2009,18.56,28.349998,42.12,10.97,46.909998
Taiwan,TWN,2010,20.14,28.71,40.88,10.27,48.85
Taiwan,TWN,2011,20.95,28.169998,40.6,10.28,49.119998
Taiwan,TWN,2012,23.43,26.640001,39.309998,10.61,50.070001
Taiwan,TWN,2013,18.79,28.61,41.23,11.36,47.4
Taiwan,TWN,2014,26.800001,26.06,37.04,10.11,52.860001
Taiwan,TWN,2015,19.390001,28.810001,40.53,11.27,48.200002
Taiwan,TWN,2016,21.39,28.48,39.22,10.91,49.87
Taiwan,TWN,2017,20.54,29.269999,38.640003,11.559999,49.809999
Taiwan,TWN,2022,20.25,28.960001,39.25,11.54,49.210001
Taiwan,TWN,2023,21.279999,28.25,39,11.469999,49.529999
Tajikistan,TJK,1999,11.84,25.57,42.71,19.88,37.41
Tajikistan,TJK,2003,13.809999,27.289999,41.59,17.3,41.099998
Tajikistan,TJK,2004,13.099999,28.310001,41.12,17.470001,41.41
Tajikistan,TJK,2007,16.88,24.07,40.82,18.24,40.95
Tajikistan,TJK,2009,14.49,25.52,42.09,17.91,40.01
Tajikistan,TJK,2015,12.9800005,27.08,41.690002,18.24,40.0600005
Tajikistan,TJK,2022,14.42,27.18,41.5,16.9,41.6
Tajikistan,TJK,2023,14.55,27.140001,41.440002,16.869999,41.690001
Tanzania,TZA,1991,11.37,31.18,40.6,16.859999,42.55
Tanzania,TZA,2000,12.540001,32.31,39.43,15.710001,44.850001
Tanzania,TZA,2007,15.950001,32.95,36.78,14.33,48.900001
Tanzania,TZA,2011,16.16,31.93,36.51,15.4,48.09
Tanzania,TZA,2014,17.03,32.350002,35.87,14.749999,49.380002
Tanzania,TZA,2017,17.9,32.78,35.22,14.1,50.68
Tanzania,TZA,2022,17.9,32.78,35.22,14.1,50.68
Tanzania,TZA,2023,17.9,32.78,35.22,14.1,50.68
Thailand,THA,1981,23.05,33.09,34.24,9.62,56.14
Thailand,THA,1989,25.099998,34.12,31.619999,9.16,59.219998
Thailand,THA,1990,23.56,35.210003,32.05,9.179999,58.770003
Thailand,THA,1991,24.6,33.86,32.480003,9.049999,58.46
Thailand,THA,1992,25.350002,35.83,30.51,8.299999,61.180002
Thailand,THA,1993,24.33,33.329998,32.95,9.4,57.659998
Thailand,THA,1994,24.050001,32.75,33.329998,9.87,56.800001
Thailand,THA,1995,23.960001,32.420002,33.6,10.01,56.380003
Thailand,THA,1996,23.86,32.36,33.69,10.09,56.22
Thailand,THA,1997,21.269999,33.399998,34.940002,10.39,54.669997
Thailand,THA,1998,19.74,33.289997,36.25,10.719999,53.029997
Thailand,THA,1999,22.08,33.21,34.56,10.14,55.29
Thailand,THA,2000,21.68,33.469997,34.82,10.0199995,55.149997
Thailand,THA,2001,21.619999,38.100002,32.370003,7.91,59.720001
Thailand,THA,2002,22.42,33.02,34.54,10.03,55.44
Thailand,THA,2003,25.560001,32.13,33,9.309999,57.690001
Thailand,THA,2004,23.66,31.85,33.97,10.52,55.51
Thailand,THA,2005,22.83,32.18,34.44,10.55,55.01
Thailand,THA,2006,25.650002,30.689999,33.46,10.21,56.340001
Thailand,THA,2007,22.83,32.190002,34.18,10.79,55.020002
Thailand,THA,2008,23.23,32.22,33.239998,11.31,55.45
Thailand,THA,2009,22.65,31.029999,34.87,11.46,53.679999
Thailand,THA,2010,22.81,32.760002,33.02,11.41,55.570002
Thailand,THA,2011,23.630001,31.3,33.55,11.5199995,54.930001
Thailand,THA,2012,21.9,32.9,33.61,11.59,54.8
Thailand,THA,2013,20.039999,32.74,34.96,12.259999,52.779999
Thailand,THA,2014,21.98,32.5,33.45,12.07,54.48
Thailand,THA,2015,21.34,30.289999,35.350002,13.0199995,51.629999
Thailand,THA,2016,20.93,30.8,35.460003,12.809999,51.73
Thailand,THA,2017,19.43,33.79,36.309998,10.47,53.22
Thailand,THA,2018,17.37,33.17,38.24,11.2300005,50.54
Thailand,THA,2019,15.65,32.510002,40.16,11.68,48.160002
Thailand,THA,2022,21.369999,32.7,35.3,10.629999,54.069999
Thailand,THA,2023,19.74,32.36,36.82,11.09,52.1
Togo,TGO,2006,13.889999,35.120003,37.65,13.349999,49.010002
Togo,TGO,2011,15.299999,35.66,37.43,11.599999,50.959999
Togo,TGO,2015,13.75,33.84,39.5,12.92,47.59
Togo,TGO,2022,13.879999,32.04,38.670002,15.4,45.919999
Togo,TGO,2023,13.879999,32.04,38.670002,15.4,45.919999
Tonga,TON,1980,8.81,26.359999,43.239998,21.6,35.169999
Tonga,TON,1981,8.95,26.31,43.18,21.56,35.26
Tonga,TON,1982,9.099999,26.249998,43.14,21.51,35.349997
Tonga,TON,1983,9.25,26.199999,43.079998,21.47,35.449999
Tonga,TON,1984,9.4,26.140001,43.04,21.43,35.540001
Tonga,TON,1985,9.55,26.089998,42.98,21.38,35.639998
Tonga,TON,1986,9.71,26.03,42.92,21.33,35.74
Tonga,TON,1987,9.87,25.97,42.87,21.289999,35.84
Tonga,TON,1988,10.03,25.92,42.809998,21.24,35.95
Tonga,TON,1989,10.2,25.85,42.76,21.189999,36.05
Tonga,TON,1990,10.37,25.79,42.69,21.14,36.16
Tonga,TON,1991,10.65,25.82,42.39,21.14,36.47
Tonga,TON,1992,10.91,25.87,42.1,21.13,36.78
Tonga,TON,1993,11.17,25.9,41.79,21.13,37.07
Tonga,TON,1994,11.42,25.93,41.52,21.119999,37.35
Tonga,TON,1995,11.66,25.97,41.260002,21.119999,37.63
Tonga,TON,1996,11.89,26,40.99,21.119999,37.89
Tonga,TON,1997,12.12,26.03,40.73,21.11,38.15
Tonga,TON,1998,12.34,26.06,40.49,21.11,38.4
Tonga,TON,1999,12.549999,26.089998,40.239998,21.11,38.639997
Tonga,TON,2000,12.76,26.12,40.02,21.1,38.88
Tonga,TON,2001,13.14,26.62,39.6,20.65,39.76
Tonga,TON,2002,13.51,27.1,39.19,20.2,40.61
Tonga,TON,2003,13.879999,27.57,38.79,19.76,41.449999
Tonga,TON,2004,14.23,28.04,38.4,19.33,42.27
Tonga,TON,2005,14.58,28.490002,38.02,18.92,43.070002
Tonga,TON,2006,14.920001,28.93,37.65,18.51,43.850001
Tonga,TON,2007,15.25,29.37,37.27,18.109999,44.62
Tonga,TON,2008,15.57,29.789999,36.91,17.720001,45.359999
Tonga,TON,2009,15.889999,30.199999,36.57,17.34,46.089998
Tonga,TON,2010,16.2,30.61,36.219997,16.97,46.81
Tonga,TON,2011,16.18,30.829998,36.129997,16.859999,47.009998
Tonga,TON,2012,16.16,31.029999,36.04,16.76,47.189999
Tonga,TON,2013,16.140001,31.23,35.95,16.67,47.370001
Tonga,TON,2014,16.12,31.420002,35.89,16.58,47.540002
Tonga,TON,2015,16.11,31.59,35.79,16.5,47.7
Tonga,TON,2016,16.09,31.77,35.73,16.42,47.86
Tonga,TON,2017,16.07,31.93,35.66,16.34,48
Tonga,TON,2018,16.060001,32.09,35.600002,16.26,48.150001
Tonga,TON,2019,16.050001,32.23,35.530003,16.19,48.280001
Tonga,TON,2020,16.03,32.38,35.460003,16.12,48.41
Tonga,TON,2021,16.03,32.38,35.460003,16.12,48.41
Tonga,TON,2022,16.03,32.38,35.460003,16.12,48.41
Tonga,TON,2023,16.03,32.38,35.460003,16.12,48.41
Trinidad and Tobago,TTO,2022,17.87,33.94,37.81,10.37,51.81
Trinidad and Tobago,TTO,2023,17.87,33.94,37.81,10.37,51.81
Tunisia,TUN,1985,21.66,35.16,30.939999,12.24,56.82
Tunisia,TUN,1990,21.92,35.05,30.84,12.2,56.97
Tunisia,TUN,1995,21.619999,35.18,30.95,12.24,56.799999
Tunisia,TUN,2000,21.63,35.18,30.939999,12.24,56.81
Tunisia,TUN,2005,21.99,35.02,30.8,12.179999,57.01
Tunisia,TUN,2010,18.179998,35.190002,33.3,13.330001,53.37
Tunisia,TUN,2015,22.96,29.87,34.37,12.8,52.83
Tunisia,TUN,2022,22.52,30.039999,34.56,12.87,52.559999
Tunisia,TUN,2023,22.470001,30.06,34.6,12.88,52.530001
Turkey,TUR,1987,29.6,30.95,28.029999,11.42,60.55
Turkey,TUR,1988,27.54,31.830002,28.810001,11.81,59.370002
Turkey,TUR,1989,26.69,31.75,29.44,12.12,58.44
Turkey,TUR,1990,25.240002,32.29,30.03,12.43,57.530002
Turkey,TUR,1991,25.48,31.900002,30.109999,12.51,57.380002
Turkey,TUR,1992,23.710001,32.47,30.91,12.9,56.180001
Turkey,TUR,1993,22.77,32.96,31.18,13.079999,55.73
Turkey,TUR,1994,21.49,33.059998,31.98,13.47,54.549998
Turkey,TUR,1995,21.72,32.96,31.830002,13.4800005,54.68
Turkey,TUR,1996,21.68,33.1,31.720001,13.500001,54.78
Turkey,TUR,1997,21.97,32.97,31.55,13.500001,54.94
Turkey,TUR,1998,21.57,34.42,30.759998,13.240001,55.99
Turkey,TUR,1999,22.220001,32.82,31.380001,13.58,55.040001
Turkey,TUR,2000,22.17,32.79,31.39,13.66,54.96
Turkey,TUR,2001,22.61,32.72,31.060001,13.6,55.33
Turkey,TUR,2002,21.9,34.06,30.58,13.46,55.96
Turkey,TUR,2003,22.01,32.670002,31.27,14.07,54.680002
Turkey,TUR,2004,20.79,32.56,32.25,14.4,53.35
Turkey,TUR,2005,18.41,32.04,34.12,15.43,50.45
Turkey,TUR,2006,17.3,31.94,34.43,16.33,49.24
Turkey,TUR,2007,16.76,31.61,35.06,16.57,48.37
Turkey,TUR,2008,17.720001,32.440002,33.79,16.050001,50.160003
Turkey,TUR,2009,19.18,31.900002,33.469997,15.449999,51.080002
Turkey,TUR,2010,19.64,30.899998,33.3,16.17,50.539998
Turkey,TUR,2011,18.63,33.11,32.56,15.700001,51.74
Turkey,TUR,2012,19.789999,31.220001,32.93,16.060001,51.01
Turkey,TUR,2013,18.5,31.720001,32.98,16.8,50.220001
Turkey,TUR,2014,19.71,33.97,31.48,14.839999,53.68
Turkey,TUR,2015,21.99,32.14,31.21,14.669999,54.13
Turkey,TUR,2016,19.050001,33.09,32.350002,15.52,52.140001
Turkey,TUR,2017,20.52,32.18,31.779999,15.530001,52.7
Turkey,TUR,2018,19.96,33.41,31.470001,15.16,53.37
Turkey,TUR,2022,22.26,31.380001,31.369999,14.990001,53.640001
Turkey,TUR,2023,23.95,31.619999,30.35,14.07,55.569999
Turkmenistan,TKM,1998,18.199999,29.210001,38.43,14.16,47.41
Turkmenistan,TKM,2022,19.6,28.960001,38.47,12.97,48.560001
Turkmenistan,TKM,2023,19.71,28.92,38.41,12.96,48.63
Turks and Caicos Islands,TCA,1980,23.75,32.190002,35.87,8.190001,55.940002
Turks and Caicos Islands,TCA,1981,23.64,32.29,35.9,8.16,55.93
Turks and Caicos Islands,TCA,1982,23.53,32.4,35.94,8.13,55.93
Turks and Caicos Islands,TCA,1983,23.42,32.510002,35.97,8.1,55.930002
Turks and Caicos Islands,TCA,1984,23.31,32.61,36.01,8.070001,55.92
Turks and Caicos Islands,TCA,1985,23.19,32.73,36.04,8.030001,55.92
Turks and Caicos Islands,TCA,1986,23.07,32.85,36.09,8,55.92
Turks and Caicos Islands,TCA,1987,22.949999,32.96,36.12,7.96,55.909999
Turks and Caicos Islands,TCA,1988,22.83,33.079998,36.16,7.9300003,55.909998
Turks and Caicos Islands,TCA,1989,22.71,33.21,36.21,7.8599997,55.92
Turks and Caicos Islands,TCA,1990,22.58,33.34,36.26,7.83,55.92
Turks and Caicos Islands,TCA,1991,22.57,33.23,36.3,7.8900003,55.8
Turks and Caicos Islands,TCA,1992,22.550001,33.149998,36.37,7.9300003,55.699999
Turks and Caicos Islands,TCA,1993,22.54,33.059998,36.44,7.9700003,55.599998
Turks and Caicos Islands,TCA,1994,22.53,32.97,36.489998,8,55.5
Turks and Caicos Islands,TCA,1995,22.52,32.88,36.559998,8.04,55.4
Turks and Caicos Islands,TCA,1996,22.51,32.8,36.62,8.070001,55.31
Turks and Caicos Islands,TCA,1997,22.5,32.71,36.68,8.110001,55.21
Turks and Caicos Islands,TCA,1998,22.490002,32.63,36.73,8.14,55.120002
Turks and Caicos Islands,TCA,1999,22.480001,32.550003,36.8,8.18,55.030004
Turks and Caicos Islands,TCA,2000,22.470001,32.47,36.86,8.21,54.940001
Turks and Caicos Islands,TCA,2001,22.310001,32.460003,36.98,8.26,54.770004
Turks and Caicos Islands,TCA,2002,22.16,32.440002,37.09,8.299999,54.600002
Turks and Caicos Islands,TCA,2003,22.02,32.43,37.22,8.349999,54.45
Turks and Caicos Islands,TCA,2004,21.89,32.41,37.31,8.389999,54.3
Turks and Caicos Islands,TCA,2005,21.76,32.4,37.41,8.429999,54.16
Turks and Caicos Islands,TCA,2006,21.64,32.390003,37.5,8.46,54.030003
Turks and Caicos Islands,TCA,2007,21.529999,32.370003,37.6,8.5,53.900002
Turks and Caicos Islands,TCA,2008,21.42,32.36,37.69,8.53,53.78
Turks and Caicos Islands,TCA,2009,21.31,32.350002,37.77,8.57,53.660002
Turks and Caicos Islands,TCA,2010,21.21,32.34,37.86,8.6,53.55
Turks and Caicos Islands,TCA,2011,21.199999,31.830002,37.8,9.17,53.030001
Turks and Caicos Islands,TCA,2012,21.199999,31.32,37.75,9.74,52.519999
Turks and Caicos Islands,TCA,2013,21.199999,30.8,37.69,10.3,51.999999
Turks and Caicos Islands,TCA,2014,21.199999,30.300001,37.65,10.86,51.5
Turks and Caicos Islands,TCA,2015,21.189999,29.800001,37.59,11.41,50.99
Turks and Caicos Islands,TCA,2016,21.189999,29.300001,37.55,11.97,50.49
Turks and Caicos Islands,TCA,2017,21.189999,28.8,37.49,12.51,49.989999
Turks and Caicos Islands,TCA,2018,21.18,28.32,37.44,13.06,49.5
Turks and Caicos Islands,TCA,2019,21.18,27.829998,37.41,13.6,49.009998
Turks and Caicos Islands,TCA,2020,21.199999,27.369999,37.38,14.059999,48.569998
Turks and Caicos Islands,TCA,2021,21.199999,27.369999,37.38,14.059999,48.569998
Turks and Caicos Islands,TCA,2022,21.199999,27.369999,37.38,14.059999,48.569998
