country,country_code,report_year,income_poorest_10,income_richest_10,population,region
India,IND,1977,0.9337278,3.7717786,640801105,Asia
Indonesia,IDN,2022,2.9885662,13.220729,278830529,Asia
Indonesia,IDN,2021,2.8481038,13.0006275,276758056,Asia
Indonesia,IDN,2020,2.8244226,12.913707,274814864,Asia
Indonesia,IDN,2019,2.749422,12.567642,272489379,Asia
Indonesia,IDN,2018,2.6371386,12.585694,269951847,Asia
Indonesia,IDN,2017,2.624885,12.590441,267346655,Asia
Indonesia,IDN,2016,2.3710666,11.103086,264627428,Asia
Indonesia,IDN,2015,2.2403772,10.34142,261799249,Asia
Indonesia,IDN,2014,2.164904,10.427372,258877397,Asia
Indonesia,IDN,2013,2.11072,10.394328,255852466,Asia
Indonesia,IDN,2012,2.1217268,9.52623,252698526,Asia
Indonesia,IDN,2011,1.9719787,9.158318,249470029,Asia
Indonesia,IDN,2010,1.8941948,8.105349,246305326,Asia
Indonesia,IDN,2009,1.8021522,7.096683,243220024,Asia
Indonesia,IDN,2008,1.8089744,7.0301833,240157901,Asia
Indonesia,IDN,2007,1.7286566,6.9151464,237062339,Asia
Indonesia,IDN,2006,1.6111116,5.980544,233951650,Asia
Indonesia,IDN,2005,1.7924465,6.2132463,230871649,Asia
Indonesia,IDN,2004,1.6543132,6.0508075,227926647,Asia
Indonesia,IDN,2003,1.72956,5.9359393,225048004,Asia
Indonesia,IDN,2002,1.7459545,5.88502,222088499,Asia
Indonesia,IDN,2001,1.3970146,4.9844575,219097906,Asia
Indonesia,IDN,2000,1.3458456,4.6798635,216077791,Asia
Indonesia,IDN,1999,1.3486463,4.575568,213004666,Asia
Indonesia,IDN,1998,0.9790147,3.492841,209826791,Asia
Indonesia,IDN,1996,1.2217996,4.8211184,203204352,Asia
Indonesia,IDN,1993,1.0815488,3.9279757,193305171,Asia
Indonesia,IDN,1990,1.0430868,3.8583984,183501097,Asia
Indonesia,IDN,1987,0.8583167,3.1310797,173511158,Asia
Indonesia,IDN,1984,0.7796073,3.1918538,163251124,Asia
Iran,IRN,2022,5.025574,24.133598,89524247,Asia
Iran,IRN,2021,4.6565986,23.702442,88455491,Asia
Iran,IRN,2020,4.3343816,21.66293,87723446,Asia
Iran,IRN,2019,4.4141297,22.429132,87051647,Asia
Iran,IRN,2018,4.798362,25.269173,86118000,Asia
Iran,IRN,2017,5.0467105,26.279211,85026761,Asia
Iran,IRN,2016,4.9679565,24.146595,83812229,Asia
Iran,IRN,2015,4.9587846,23.670712,82619365,Asia
Iran,IRN,2014,4.893457,23.07092,81502045,Asia
Iran,IRN,2013,5.2606235,23.520573,80414688,Asia
Iran,IRN,2012,5.398095,24.497503,79370583,Asia
Iran,IRN,2011,5.1815844,24.48536,78383602,Asia
Iran,IRN,2009,4.575274,32.63272,76457832,Asia
Iran,IRN,2006,4.4682064,34.78748,73392746,Asia
Iran,IRN,2005,4.5372634,32.833874,71828456,Asia
Iran,IRN,1998,2.7775223,21.144714,64519866,Asia
Iran,IRN,1994,2.7512455,19.09015,61520597,Asia
Iran,IRN,1990,2.2625263,16.59467,58380097,Asia
Iran,IRN,1986,2.2207434,18.886452,51446047,Asia
Iraq,IRQ,2012,5.143826,19.07056,33654841,Asia
Iraq,IRQ,2006,5.107185,17.63263,28616518,Asia
Ireland,IRL,2021,27.765585,97.56379,5028430,Europe
Ireland,IRL,2020,27.133295,95.250946,4982604,Europe
Ireland,IRL,2019,24.695326,91.1179,4933491,Europe
Ireland,IRL,2018,24.772188,91.08765,4872557,Europe
Ireland,IRL,2017,23.260721,90.17424,4810258,Europe
Ireland,IRL,2016,20.66846,87.63639,4753505,Europe
Ireland,IRL,2015,19.650543,79.597176,4702497,Europe
Ireland,IRL,2014,19.098108,78.59153,4658237,Europe
Ireland,IRL,2013,17.085213,75.73279,4624687,Europe
Ireland,IRL,2012,17.297274,75.68401,4600137,Europe
Ireland,IRL,2011,17.003944,75.1138,4579604,Europe
Ireland,IRL,2010,18.296783,77.72055,4559083,Europe
Ireland,IRL,2009,18.90307,79.63883,4533750,Europe
Ireland,IRL,2008,20.123981,77.89695,4485992,Europe
Ireland,IRL,2007,21.765596,85.80771,4393518,Europe
Ireland,IRL,2006,21.18005,89.63382,4268774,Europe
Ireland,IRL,2005,19.05535,81.51764,4155282,Europe
Ireland,IRL,2004,17.450459,77.28852,4066064,Europe
Ireland,IRL,2003,17.438065,74.15821,3992938,Europe
Ireland,IRL,2002,16.444592,72.994286,3928440,Europe
Ireland,IRL,2000,15.476463,64.98767,3802590,Europe
Ireland,IRL,1996,10.911518,55.464214,3638507,Europe
Ireland,IRL,1995,10.228698,53.655846,3610696,Europe
Ireland,IRL,1994,10.065975,51.936745,3590161,Europe
Ireland,IRL,1987,7.169061,34.381493,3540381,Europe
Israel,ISR,2021,11.220998,73.357544,8942925,Asia
Israel,ISR,2020,10.925069,75.49261,8800379,Asia
Israel,ISR,2019,10.6723175,74.45072,8657466,Asia
Israel,ISR,2018,10.760424,76.51348,8510068,Asia
Israel,ISR,2017,10.284975,74.461975,8361796,Asia
Israel,ISR,2016,9.89603,72.452934,8210005,Asia
Israel,ISR,2015,9.261632,70.447556,8052915,Asia
Israel,ISR,2014,9.212717,69.01166,7897173,Asia
Israel,ISR,2013,9.090094,67.77066,7749369,Asia
Israel,ISR,2012,8.208598,65.39734,7607784,Asia
Israel,ISR,2011,8.126676,62.479782,7471021,Asia
Israel,ISR,2010,7.6139684,61.11794,7336737,Asia
Israel,ISR,2009,7.566491,61.47682,7206096,Asia
Israel,ISR,2008,7.9339867,61.58016,7082621,Asia
Israel,ISR,2007,7.8853674,59.726093,6962456,Asia
Israel,ISR,2006,7.2047987,57.201508,6844028,Asia
Israel,ISR,2005,6.953162,57.493126,6728208,Asia
Israel,ISR,2004,6.8865705,54.919186,6615084,Asia
Israel,ISR,2003,7.1478686,50.522408,6502821,Asia
Israel,ISR,2002,7.102513,48.837746,6387714,Asia
Israel,ISR,2001,8.59678,53.40596,6259977,Asia
Israel,ISR,1997,8.0017805,47.09685,5646476,Asia
Israel,ISR,1992,8.5240965,43.013477,4957239,Asia
Israel,ISR,1986,6.795105,37.701893,4168965,Asia
Israel,ISR,1979,7.032255,37.261776,3640878,Asia
Italy,ITA,2021,18.424112,90.185356,59729354,Europe
Italy,ITA,2020,17.427618,89.134155,59912763,Europe
Italy,ITA,2019,17.259033,87.70242,60130136,Europe
Italy,ITA,2018,15.97339,85.42797,60277496,Europe
Italy,ITA,2017,15.814056,85.143616,60390317,Europe
Italy,ITA,2016,15.99537,82.60117,60478103,Europe
Italy,ITA,2015,14.978776,81.37961,60575314,Europe
Italy,ITA,2014,15.389699,79.50875,60664169,Europe
Italy,ITA,2013,15.586866,79.80905,60653865,Europe
Italy,ITA,2012,15.9914665,79.92984,60531522,Europe
Italy,ITA,2011,16.718616,84.06807,60367882,Europe
Italy,ITA,2010,17.16778,84.122,60164212,Europe
Italy,ITA,2009,18.20863,85.31563,59904016,Europe
Italy,ITA,2008,18.270926,84.59438,59561686,Europe
Italy,ITA,2007,19.091957,84.81574,59108723,Europe
Italy,ITA,2006,18.52482,85.556725,58754433,Europe
Italy,ITA,2005,17.7226,83.73819,58519697,Europe
Italy,ITA,2004,18.237059,83.98003,58176735,Europe
Italy,ITA,2003,17.432428,82.34254,57739696,Europe
Italy,ITA,2002,13.666962,68.568245,57420635,Europe
Italy,ITA,2000,12.868836,67.61351,57272200,Europe
Italy,ITA,1998,12.072402,65.47147,57215190,Europe
Italy,ITA,1995,11.62204,60.467587,57403344,Europe
Italy,ITA,1993,11.925064,62.310043,57170761,Europe
Italy,ITA,1991,15.088448,61.995735,57075393,Europe
Italy,ITA,1989,14.9076605,64.29645,56976750,Europe
Italy,ITA,1987,12.390984,59.908264,56891919,Europe
Italy,ITA,1986,11.9391365,49.157333,56875982,Europe
Italy,ITA,1984,12.397296,51.655396,56810354,Europe
Italy,ITA,1983,12.390835,47.874165,56766113,Europe
Italy,ITA,1982,12.605462,48.55968,56719179,Europe
Italy,ITA,1981,11.464079,48.18476,56646753,Europe
Italy,ITA,1980,11.996175,49.58834,56412088,Europe
Italy,ITA,1979,10.881119,47.259377,56132381,Europe
Italy,ITA,1978,10.024414,45.371532,55938969,Europe
Italy,ITA,1977,9.344736,42.76261,55714552,Europe
Jamaica,JAM,2021,5.9241567,39.26024,2837682,North America
Jamaica,JAM,2018,7.0400314,35.25649,2820103,North America
Jamaica,JAM,2004,4.156998,29.04213,2672226,North America
Jamaica,JAM,2002,3.8354023,30.735064,2640581,North America
Jamaica,JAM,1999,3.9982388,26.968733,2589797,North America
Jamaica,JAM,1996,3.4202964,18.693888,2524471,North America
Jamaica,JAM,1993,2.3270557,12.20669,2449911,North America
Jamaica,JAM,1990,3.0226388,18.253185,2379880,North America
Jamaica,JAM,1988,2.790205,19.07886,2345785,North America
Japan,JPN,2013,20.99507,84.37115,127723641,Asia
Japan,JPN,2010,22.543676,89.35314,128185273,Asia
Japan,JPN,2008,14.499244,75.443695,128155991,Asia
Jordan,JOR,2010,7.197194,30.028559,7297045,Asia
Jordan,JOR,2008,6.5178843,27.09854,6989874,Asia
Jordan,JOR,2006,6.254817,26.55135,6427376,Asia
Jordan,JOR,2002,5.139088,25.642975,5616078,Asia
Jordan,JOR,1997,4.4366193,20.078579,5046288,Asia
Jordan,JOR,1992,4.0246544,24.287794,4127700,Asia
Jordan,JOR,1986,6.226463,31.677387,2909896,Asia
Kazakhstan,KAZ,2021,6.7803164,22.372768,19743607,Asia
Kazakhstan,KAZ,2020,6.452056,21.260977,19482117,Asia
Kazakhstan,KAZ,2019,6.312493,20.65355,19209556,Asia
Kazakhstan,KAZ,2018,6.3429003,20.553484,18932725,Asia
Kazakhstan,KAZ,2017,5.9110537,19.218912,18651930,Asia
Kazakhstan,KAZ,2016,5.474321,17.758291,18363601,Asia
Kazakhstan,KAZ,2015,6.0317097,18.933737,18084173,Asia
Kazakhstan,KAZ,2014,6.2631288,19.904385,17816285,Asia
Kazakhstan,KAZ,2013,6.4036264,20.461973,17556502,Asia
Kazakhstan,KAZ,2012,5.8365955,19.967974,17306114,Asia
Kazakhstan,KAZ,2011,5.8321133,19.705276,17065997,Asia
Kazakhstan,KAZ,2010,4.9780674,16.501112,16836809,Asia
Kazakhstan,KAZ,2009,4.5567274,15.446052,16619850,Asia
Kazakhstan,KAZ,2008,4.6567984,15.526318,16426527,Asia
Kazakhstan,KAZ,2007,4.4180646,15.847868,16257212,Asia
Kazakhstan,KAZ,2006,3.8219554,13.579832,16103717,Asia
Kazakhstan,KAZ,2005,2.269911,14.286648,15968118,Asia
Kazakhstan,KAZ,2004,2.8536465,11.601777,15850164,Asia
Kazakhstan,KAZ,2003,2.470742,11.381064,15747379,Asia
Kazakhstan,KAZ,2002,2.2275019,10.66531,15656677,Asia
Kazakhstan,KAZ,2001,1.9558418,10.211174,15575551,Asia
Kazakhstan,KAZ,1996,2.3374038,11.862831,16416036,Asia
Kazakhstan,KAZ,1993,2.2779632,10.763682,17274487,Asia
Kenya,KEN,2021,1.3604331,6.417358,53219165,Africa
Kenya,KEN,2020,1.3288122,6.54929,52217327,Africa
Kenya,KEN,2015,1.3639505,8.134097,47088527,Africa
Kenya,KEN,2005,1.0954463,7.858758,35796483,Africa
Kenya,KEN,1997,1.4385625,9.303386,28101763,Africa
Kenya,KEN,1994,1.2935753,8.748639,25857135,Africa
Kenya,KEN,1992,1.2361032,12.429088,24382466,Africa
Kiribati,KIR,2019,3.0471387,10.152453,123928,Oceania
Kiribati,KIR,2006,1.8760017,9.707546,100028,Oceania
Kyrgyzstan,KGZ,2022,3.5546985,11.1798725,6955792,Asia
Kyrgyzstan,KGZ,2021,3.4600708,11.441776,6820483,Asia
Kyrgyzstan,KGZ,2020,3.1133854,10.600482,6664142,Asia
Kyrgyzstan,KGZ,2019,3.5245025,11.078084,6494036,Asia
Kyrgyzstan,KGZ,2018,3.432844,10.822281,6341733,Asia
Kyrgyzstan,KGZ,2017,3.2246866,10.040142,6220146,Asia
Kyrgyzstan,KGZ,2016,3.2281656,10.203912,6108460,Asia
Kyrgyzstan,KGZ,2015,3.0177073,9.820912,6001876,Asia
Kyrgyzstan,KGZ,2014,3.2018726,9.884003,5898324,Asia
Kyrgyzstan,KGZ,2013,2.845102,9.823627,5797296,Asia
Kyrgyzstan,KGZ,2012,3.0645106,9.743496,5696519,Asia
Kyrgyzstan,KGZ,2011,3.1101394,10.102802,5594537,Asia
Kyrgyzstan,KGZ,2010,2.8627994,10.475252,5491763,Asia
Kyrgyzstan,KGZ,2009,3.101696,11.048911,5398013,Asia
Kyrgyzstan,KGZ,2008,2.795234,10.772236,5342531,Asia
Kyrgyzstan,KGZ,2007,2.240663,10.30562,5313373,Asia
Kyrgyzstan,KGZ,2006,2.2392442,11.115023,5282453,Asia
Kyrgyzstan,KGZ,2005,1.982685,8.150218,5246337,Asia
Kyrgyzstan,KGZ,2004,2.080939,9.958734,5203048,Asia
Kyrgyzstan,KGZ,2003,1.6478689,5.760214,5159422,Asia
Kyrgyzstan,KGZ,2002,1.4636713,5.7672696,5116253,Asia
Kyrgyzstan,KGZ,2001,1.4413292,5.6060467,5071961,Asia
Kyrgyzstan,KGZ,2000,1.3691452,5.4955544,5025151,Asia
Laos,LAO,2018,2.3601632,11.704487,7128045,Asia
Laos,LAO,2012,2.1007988,9.80185,6518981,Asia
Laos,LAO,2007,1.7620373,7.426296,6056238,Asia
Laos,LAO,2002,1.643061,6.3345704,5610889,Asia
Laos,LAO,1997,1.2656375,5.2336264,5152015,Asia
Laos,LAO,1992,1.6911033,6.821606,4559651,Asia
Lebanon,LBN,2011,12.643773,53.527027,5096018,Asia
Lesotho,LSO,2017,1.1403679,9.387008,2157116,Africa
Lesotho,LSO,2002,0.35224232,4.843125,1994686,Africa
Lesotho,LSO,1994,0.31836754,10.66814,1927709,Africa
Lesotho,LSO,1986,0.49480122,7.28944,1666141,Africa
Liberia,LBR,2016,1.4462403,7.1172223,4755607,Africa
Liberia,LBR,2014,1.5601921,6.7283316,4564301,Africa
Liberia,LBR,2007,0.8690636,4.488207,3669051,Africa
Lithuania,LTU,2021,16.812494,80.00542,2794489,Europe
Lithuania,LTU,2020,16.899275,77.8764,2795766,Europe
Lithuania,LTU,2019,14.237049,68.54391,2795057,Europe
Lithuania,LTU,2018,12.055391,62.9984,2802484,Europe
Lithuania,LTU,2017,10.979812,58.33622,2829318,Europe
Lithuania,LTU,2016,9.97374,55.776585,2869108,Europe
Lithuania,LTU,2015,8.80203,52.09828,2905772,Europe
Lithuania,LTU,2014,8.422049,46.09169,2933172,Europe
Lithuania,LTU,2013,8.690458,42.59731,2958359,Europe
Lithuania,LTU,2012,7.863294,40.03306,2988334,Europe
Lithuania,LTU,2011,7.846031,36.531773,3028642,Europe
Lithuania,LTU,2010,6.7201247,34.48583,3097719,Europe
Lithuania,LTU,2009,6.827472,39.17944,3163258,Europe
Lithuania,LTU,2008,9.203508,45.30958,3198483,Europe
Lithuania,LTU,2007,8.505873,42.597576,3231378,Europe
Lithuania,LTU,2006,7.4270754,35.584213,3269809,Europe
Lithuania,LTU,2005,5.4789925,29.9896,3322264,Europe
Lithuania,LTU,2004,4.3360233,26.394728,3376703,Europe
Lithuania,LTU,1993,2.399537,9.556757,3680202,Europe
Luxembourg,LUX,2021,37.03399,165.97421,640276,Europe
Luxembourg,LUX,2020,33.8159,164.84772,630597,Europe
Luxembourg,LUX,2019,31.198177,149.59871,620166,Europe
Luxembourg,LUX,2018,29.251125,149.41696,608108,Europe
Luxembourg,LUX,2017,28.979057,142.35986,596505,Europe
Luxembourg,LUX,2016,32.24475,139.9652,583511,Europe
Luxembourg,LUX,2015,28.626976,126.902405,569541,Europe
Luxembourg,LUX,2014,32.084755,133.47589,556285,Europe
Luxembourg,LUX,2013,30.703825,137.7078,543359,Europe
Luxembourg,LUX,2012,30.26079,137.28992,530952,Europe
Luxembourg,LUX,2011,31.141466,135.30547,518583,Europe
Luxembourg,LUX,2010,33.847996,135.8791,507418,Europe
Luxembourg,LUX,2009,33.359245,135.90324,498195,Europe
Luxembourg,LUX,2008,32.39439,139.8899,488995,Europe
Luxembourg,LUX,2007,34.273838,137.01485,480277,Europe
Luxembourg,LUX,2006,33.41468,137.02567,472871,Europe
Luxembourg,LUX,2005,34.715244,139.31906,465372,Europe
Luxembourg,LUX,2004,33.352833,131.68967,458307,Europe
Luxembourg,LUX,2003,32.701168,130.19,451845,Europe
Luxembourg,LUX,2002,34.9819,129.5419,446393,Europe
Luxembourg,LUX,2001,31.335024,124.33396,441755,Europe
Luxembourg,LUX,2000,30.363228,121.15259,436142,Europe
Luxembourg,LUX,1999,30.35827,119.57466,429909,Europe
Luxembourg,LUX,1998,29.146229,116.65851,424158,Europe
Luxembourg,LUX,1997,29.419771,112.06129,418970,Europe
Luxembourg,LUX,1996,28.911356,108.30037,413779,Europe
Luxembourg,LUX,1995,30.096287,106.18809,408237,Europe
Luxembourg,LUX,1994,29.274855,103.288055,402596,Europe
Luxembourg,LUX,1993,32.616127,108.25706,397210,Europe
Luxembourg,LUX,1992,31.491129,108.2514,391973,Europe
Luxembourg,LUX,1991,30.55492,103.29861,386820,Europe
Luxembourg,LUX,1990,30.697668,103.52884,381707,Europe
Luxembourg,LUX,1989,28.927038,100.73003,377384,Europe
Luxembourg,LUX,1988,27.130714,96.501335,373786,Europe
Luxembourg,LUX,1987,24.977365,90.91923,370790,Europe
Luxembourg,LUX,1986,23.604002,81.65402,368408,Europe
Luxembourg,LUX,1985,22.616493,72.562965,366664,Europe
Madagascar,MDG,2012,0.4749605,3.1331053,23462444,Africa
Madagascar,MDG,2010,0.5359568,3.1782746,22183343,Africa
Madagascar,MDG,2005,0.68875474,3.5808864,19159713,Africa
Madagascar,MDG,2001,0.5280835,4.4636226,17032933,Africa
Madagascar,MDG,1999,0.6782868,3.990041,16000506,Africa
Madagascar,MDG,1997,0.63858294,3.804878,14990817,Africa
Madagascar,MDG,1993,0.59685403,3.6672606,13197353,Africa
Madagascar,MDG,1980,0.8245654,6.311812,9006039,Africa
Malawi,MWI,2019,0.7415027,3.8145967,19025748,Africa
Malawi,MWI,2016,0.8322302,4.055394,17557739,Africa
Malawi,MWI,2010,0.6478573,4.1252418,14826466,Africa
Malawi,MWI,2004,0.78470933,3.829059,12500736,Africa
Malawi,MWI,1997,0.93839604,5.0196137,10562035,Africa
Malaysia,MYS,2021,10.553914,65.802246,34282405,Asia
Malaysia,MYS,2018,9.709989,62.82021,32910962,Asia
Malaysia,MYS,2015,8.817102,56.046703,31232796,Asia
Malaysia,MYS,2013,7.9868674,50.16596,30174269,Asia
Malaysia,MYS,2011,6.1726274,45.56146,29162033,Asia
Malaysia,MYS,2008,4.626769,38.16213,27570054,Asia
Malaysia,MYS,2006,4.6594715,36.234177,26417906,Asia
Malaysia,MYS,2003,3.9559772,33.25337,24679604,Asia
Malaysia,MYS,1997,3.9190497,35.491814,21375224,Asia
Malaysia,MYS,1995,3.2299955,28.496664,20330602,Asia
Malaysia,MYS,1992,3.2267103,27.631296,18834569,Asia
Malaysia,MYS,1989,3.1958072,23.867466,17315003,Asia
Malaysia,MYS,1987,3.0961866,24.5761,16276735,Asia
Malaysia,MYS,1984,3.025797,25.246006,14759014,Asia
Maldives,MDV,2019,8.475818,32.391632,487737,Asia
Maldives,MDV,2016,8.248884,32.36985,443316,Asia
Maldives,MDV,2009,2.7807932,15.466066,348282,Asia
Maldives,MDV,2002,2.529131,11.319081,291631,Asia
Mali,MLI,2021,1.7071596,8.105056,22388638,Africa
Mali,MLI,2018,1.9370224,9.1782875,20442029,Africa
Mali,MLI,2009,1.1436188,4.9807577,15435537,Africa
Mali,MLI,2006,0.96653605,5.579073,13990143,Africa
Mali,MLI,2001,0.85649407,4.971342,11912162,Africa
Mali,MLI,1994,0.33720902,2.8372068,9967032,Africa
Malta,MLT,2020,24.144358,96.06305,518213,Europe
Malta,MLT,2019,23.413755,91.15367,504017,Europe
Malta,MLT,2018,22.248762,82.53906,484559,Europe
Malta,MLT,2017,21.95902,81.141304,467902,Europe
Malta,MLT,2016,21.362856,81.30834,455273,Europe
Malta,MLT,2015,20.534035,75.23128,444979,Europe
Malta,MLT,2014,20.2136,74.974915,434494,Europe
Malta,MLT,2013,19.016464,71.311874,428457,Europe
Malta,MLT,2012,17.484213,66.8472,426616,Europe
Malta,MLT,2011,17.392067,66.24069,424634,Europe
Malta,MLT,2010,16.995306,64.58593,422652,Europe
Malta,MLT,2009,16.265583,64.101326,420800,Europe
Malta,MLT,2008,16.957256,65.44561,418969,Europe
Malta,MLT,2007,16.627277,63.15211,417201,Europe
Malta,MLT,2006,15.631949,57.316856,415463,Europe
Marshall Islands,MHL,2019,4.3562264,21.75436,44029,Oceania
Mauritania,MRT,2019,2.5952482,11.020873,4467714,Africa
Mauritania,MRT,2014,2.491939,10.986172,3848513,Africa
Mauritania,MRT,2008,2.0368154,10.6960745,3183278,Africa
Mauritania,MRT,2004,1.697219,8.8900795,2868671,Africa
Mauritania,MRT,2000,1.5456258,9.499988,2613451,Africa
Mauritania,MRT,1995,1.5361805,8.639679,2312027,Africa
Mauritania,MRT,1993,1.079521,6.6908064,2174332,Africa
Mauritania,MRT,1987,0.73561025,6.9135914,1803016,Africa
Mauritius,MUS,2017,6.196184,28.821106,1290652,Africa
Mauritius,MUS,2012,5.4810658,26.190601,1289174,Africa
Mauritius,MUS,2006,5.17665,23.455927,1263786,Africa
Mexico,MEX,2022,4.8969784,31.11031,128613113,North America
Mexico,MEX,2020,3.9859211,27.454765,126799052,North America
Mexico,MEX,2018,4.057523,28.604092,124573714,North America
Mexico,MEX,2016,3.8391829,28.303059,122251345,North America
Mexico,MEX,2014,3.1996515,25.218363,119784263,North America
Mexico,MEX,2012,3.1291497,27.785957,116818209,North America
Mexico,MEX,2010,3.0301337,24.95653,113623897,North America
Mexico,MEX,2008,2.7733889,27.396557,110374285,North America
Mexico,MEX,2006,2.950636,26.41081,107253666,North America
Mexico,MEX,2005,2.5259657,25.024576,105811502,North America
Mexico,MEX,2004,2.6331413,25.037085,104394132,North America
Mexico,MEX,2002,2.460281,23.899529,101548627,North America
Mexico,MEX,2000,2.0666704,24.208418,98625554,North America
Mexico,MEX,1998,1.6785506,20.138811,95575245,North America
Mexico,MEX,1996,1.828363,18.104275,92452701,North America
Mexico,MEX,1994,2.3743122,24.940035,89259202,North America
Mexico,MEX,1992,2.4167933,24.06174,86044810,North America
Mexico,MEX,1989,2.3393383,19.411703,81247176,North America
Mexico,MEX,1984,2.3372104,19.821802,73506848,North America
Micronesia (country),FSM,2013,1.6429278,10.623494,108133,Oceania
Micronesia (country),FSM,2005,2.2882955,15.753971,111420,Oceania
Moldova,MDA,2021,6.264718,18.954826,3023780,Europe
Moldova,MDA,2019,6.2174015,19.669775,3112563,Europe
Moldova,MDA,2018,6.285495,18.916302,3153779,Europe
Moldova,MDA,2017,5.89946,18.54854,3193500,Europe
Moldova,MDA,2016,5.934215,18.193752,3237798,Europe
Moldova,MDA,2015,5.9624677,19.057453,3287169,Europe
Moldova,MDA,2014,5.6610475,18.74631,3342714,Europe
Moldova,MDA,2013,5.5495133,19.46221,3408741,Europe
Moldova,MDA,2012,5.1350865,18.650877,3482629,Europe
Moldova,MDA,2011,4.9144545,18.656857,3557278,Europe
Moldova,MDA,2010,4.550134,18.680538,3631993,Europe
Moldova,MDA,2009,4.151412,18.81166,3706211,Europe
Moldova,MDA,2008,4.0404873,18.996181,3779501,Europe
Moldova,MDA,2007,4.173489,19.388988,3851399,Europe
Moldova,MDA,2006,3.5807004,17.325005,3921319,Europe
Moldova,MDA,2005,2.0721617,10.317933,3988666,Europe
Moldova,MDA,2004,2.4155579,11.331538,4046672,Europe
Moldova,MDA,2003,2.5206394,11.481827,4095419,Europe
Moldova,MDA,2002,1.9426785,9.83242,4142937,Europe
Moldova,MDA,2001,1.5312142,7.973184,4189770,Europe
Moldova,MDA,2000,1.3315624,6.6372976,4234970,Europe
Moldova,MDA,1999,1.2245029,7.4198165,4278220,Europe
Moldova,MDA,1998,1.4056585,8.502283,4318714,Europe
Moldova,MDA,1997,1.8813404,10.020171,4355536,Europe
Mongolia,MNG,2022,5.193651,21.314394,3386015,Asia
Mongolia,MNG,2018,4.069728,17.220457,3167714,Asia
Mongolia,MNG,2016,3.8311362,15.941935,3040815,Asia
Mongolia,MNG,2014,4.695906,19.13643,2913041,Asia
Mongolia,MNG,2012,4.239194,19.255281,2795463,Asia
Mongolia,MNG,2011,3.779064,16.573557,2745182,Asia
Mongolia,MNG,2010,3.4015312,15.060696,2701738,Asia
Mongolia,MNG,2007,3.2248971,15.828454,2607977,Asia
Mongolia,MNG,2002,2.0281973,9.443759,2500075,Asia
Mongolia,MNG,1998,1.3242823,5.8268332,2412793,Asia
Mongolia,MNG,1995,1.8607512,9.197012,2335717,Asia
Montenegro,MNE,2021,6.2768865,33.785217,603854,Europe
Montenegro,MNE,2020,5.683284,31.886263,607936,Europe
Montenegro,MNE,2019,5.4257393,32.757744,611673,Europe
Montenegro,MNE,2018,4.728378,31.862354,615799,Europe
Montenegro,MNE,2017,4.8547544,32.659454,620115,Europe
Montenegro,MNE,2016,4.8229413,32.58165,624247,Europe
Montenegro,MNE,2015,4.0082107,30.89217,628147,Europe
Montenegro,MNE,2014,4.0702853,31.20552,631376,Europe
Montenegro,MNE,2013,4.116205,29.906105,633203,Europe
Montenegro,MNE,2012,3.5949235,30.015064,633549,Europe
Morocco,MAR,2013,3.6752458,19.3408,33787573,Africa
Morocco,MAR,2006,2.7970486,15.002953,30771180,Africa
Morocco,MAR,2000,2.2997196,12.846304,28423439,Africa
Morocco,MAR,1998,2.2848866,12.519266,27621638,Africa
Morocco,MAR,1990,2.6383836,14.291437,24375558,Africa
Morocco,MAR,1984,1.9250205,9.685785,21593778,Africa
Mozambique,MOZ,2019,0.5003949,3.9630923,29884376,Africa
Mozambique,MOZ,2014,0.63239664,5.1545815,25788474,Africa
Mozambique,MOZ,2008,0.5820328,3.7324457,21819035,Africa
Mozambique,MOZ,2002,0.49992964,3.1030421,18958338,Africa
Mozambique,MOZ,1996,0.32960525,3.1681423,16492483,Africa
Myanmar,MMR,2017,3.00269,10.88691,51894938,Asia
Myanmar,MMR,2015,2.471442,10.334016,51089060,Asia
Namibia,NAM,2015,1.6271863,25.230568,2374305,Africa
Namibia,NAM,2009,1.3722962,16.258533,2077400,Africa
Namibia,NAM,2003,1.1332822,14.363049,1917468,Africa
Namibia,NAM,1993,0.52008855,13.5986,1508699,Africa
Nauru,NRU,2012,2.7869372,12.523173,10289,Oceania
Nepal,NPL,2022,3.9688883,15.058064,29715434,Asia
Nepal,NPL,2010,2.265892,9.1456585,27341955,Asia
Nepal,NPL,2003,1.2569593,6.963719,25688764,Asia
Nepal,NPL,1995,1.0415406,4.5114985,22245442,Asia
Nepal,NPL,1984,0.930957,3.40921,17085243,Asia
Netherlands,NLD,2021,32.33745,101.45137,17730564,Europe
Netherlands,NLD,2020,31.55683,97.62666,17636732,Europe
Netherlands,NLD,2019,28.607756,99.27366,17537506,Europe
Netherlands,NLD,2018,28.681824,96.6784,17421284,Europe
Netherlands,NLD,2017,28.44336,96.27263,17315375,Europe
Netherlands,NLD,2016,28.019571,96.86205,17204694,Europe
Netherlands,NLD,2015,27.230122,93.04109,17107427,Europe
Netherlands,NLD,2014,25.422094,88.47968,17030087,Europe
Netherlands,NLD,2013,25.091335,87.57313,16967065,Europe
Netherlands,NLD,2012,26.447802,88.8515,16915191,Europe
Netherlands,NLD,2011,26.368544,89.5689,16851061,Europe
Netherlands,NLD,2010,26.284863,91.47061,16771232,Europe
Netherlands,NLD,2009,26.842756,93.02701,16684147,Europe
